# x,y,a,r,L,detection_count
43.051727,53.170906,1.288095,5.072010,1.000000,-105170.377771,4.000000
29.188330,60.723739,6.282014,9.674102,1.000000,-104473.122088,4.000000
138.318070,105.421213,1.304809,2.485629,1.000000,-105175.158979,4.000000
45.833833,99.803378,1.352693,7.356098,1.000000,-105137.028689,4.000000
84.172786,63.587907,2.845594,1.169976,1.000000,-105180.573762,4.000000
29.655577,65.516352,4.656213,8.756195,1.000000,-104146.886625,4.000000
185.285916,136.369617,5.575712,1.639015,1.000000,-105193.637311,4.000000
43.350087,98.206651,2.000240,6.544523,1.000000,-105146.062236,4.000000
119.255340,100.041844,2.669134,4.574434,1.000000,-105121.528827,4.000000
155.450952,65.317634,1.484510,1.899823,1.000000,-105177.574399,4.000000
195.970788,115.132856,3.737785,1.261945,1.000000,-105172.794345,4.000000
54.835579,82.652536,4.158700,2.317398,1.000000,-105171.868970,4.000000
72.577566,76.364508,1.151282,2.522993,1.000000,-105172.777397,4.000000
48.520141,95.534504,3.375786,1.091588,1.000000,-105171.620259,4.000000
107.816534,61.055779,2.392780,1.100670,1.000000,-105165.619353,5.000000
142.512155,60.315500,1.331499,3.779559,1.000000,-105175.368877,5.000000
47.581457,94.569612,1.726038,6.503190,1.000000,-105172.121033,5.000000
66.379106,27.128282,4.469367,1.681593,1.000000,-105191.541681,5.000000
171.353387,117.271018,2.043551,1.098306,1.000000,-105176.782585,5.000000
78.117070,106.402325,2.245078,2.328362,1.000000,-105174.802570,6.000000
114.153187,98.171331,10.684139,3.468275,1.000000,-105000.778494,6.000000
101.808437,90.382387,1.131180,2.216543,1.000000,-105178.817231,6.000000
103.990977,47.179198,1.152757,7.296348,1.000000,-105156.751329,6.000000
190.878298,104.342596,1.459557,2.287557,1.000000,-105177.019312,7.000000
57.286131,85.011891,4.033205,1.037994,1.000000,-105168.288720,7.000000
184.116638,35.000583,2.318796,2.515745,1.000000,-105163.483847,7.000000
58.879676,82.315314,3.122735,1.861369,1.000000,-105174.153241,7.000000
189.906594,131.472498,1.091711,3.699889,1.000000,-105181.223025,7.000000
8.338646,70.065068,7.981275,9.956446,1.000000,-102586.571562,8.000000
111.029805,99.977689,6.881124,3.743178,1.000000,-104982.030692,8.000000
22.457525,67.884095,7.849728,9.282471,1.000000,-102510.280324,8.000000
164.417314,35.801385,1.977297,2.069533,1.000000,-105176.707666,9.000000
163.857070,147.491220,4.359200,1.130072,1.000000,-105164.112225,9.000000
87.616811,51.352820,2.497084,4.145905,1.000000,-105153.419514,9.000000
157.688666,81.044876,1.287311,2.695064,1.000000,-105173.917312,9.000000
168.314894,74.166664,3.403376,1.478982,1.000000,-105172.147450,9.000000
70.984405,97.998720,1.062731,2.155397,1.000000,-105171.388328,10.000000
64.196326,67.450295,1.311307,2.400349,1.000000,-105175.103381,11.000000
93.263570,53.614044,4.190439,2.895991,1.000000,-105132.746650,20.000000
16.548759,69.637186,11.319878,8.371755,0.000000,-101922.768039,44.000000
